"Giving_Team","Receiving_Team","Same.School","Flair_1_Points","Flair_2_Points","Total_Points_Given"
"Stanford","Louisiana-Lafayette",FALSE,NA,NA,0
"Stanford","Louisville",FALSE,2.998,1.002,4
"Stanford","Marshall",FALSE,1,NA,1
"Stanford","Maryland",FALSE,6.66,8.35,15.01
"Stanford","Memphis",FALSE,17.316,4.676,21.992
"Stanford","Miami",FALSE,8.33,2.672,11.002
"Stanford","Miami (OH)",FALSE,0.666,1.67,2.336
"Stanford","Michigan",FALSE,6.664,11.69,18.354
"Stanford","Michigan State",FALSE,9.996,15.698,25.694
"Stanford","Middle Tennessee",FALSE,NA,NA,0
"Stanford","Minnesota",FALSE,4.998,2.338,7.336
"Stanford","Mississippi State",FALSE,2.332,0.334,2.666
"Stanford","Missouri",FALSE,6.664,1.336,8
"Stanford","NC State",FALSE,7.998,2.672,10.67
"Stanford","Navy",FALSE,5.996,1.002,6.998
"Stanford","Nebraska",FALSE,9.662,11.022,20.684
"Stanford","Nevada",FALSE,NA,4.008,4.008
"Stanford","New Mexico",FALSE,NA,NA,0
"Stanford","New Mexico State",FALSE,3,0.334,3.334
"Stanford","North Carolina",FALSE,4.666,1.002,5.668
"Stanford","North Texas",FALSE,1.666,6.012,7.678
"Stanford","Northern Illinois",FALSE,2.332,2.338,4.67
"Stanford","Northwestern",FALSE,12.992,9.352,22.344
"Stanford","Notre Dame",FALSE,73.97,5.344,79.314
"Stanford","Ohio",FALSE,1.332,NA,1.332
"Stanford","Ohio State",FALSE,9.996,6.346,16.342
"Stanford","Oklahoma",FALSE,9.664,5.678,15.342
"Stanford","Oklahoma State",FALSE,1,3.006,4.006
"Stanford","Old Dominion",FALSE,1,0.334,1.334
"Stanford","Ole Miss",FALSE,4,2.672,6.672
"Stanford","Oregon",FALSE,57.97,7.682,65.652
"Stanford","Oregon State",FALSE,47.306,3.006,50.312
"Stanford","Penn State",FALSE,4.332,1.67,6.002
"Stanford","Pittsburgh",FALSE,3.664,3.006,6.67
"Stanford","Purdue",FALSE,9.664,5.01,14.674
"Stanford","Rice",FALSE,16.66,0.334,16.994
"Stanford","Rutgers",FALSE,4.664,7.014,11.678
"Stanford","SMU",FALSE,9.328,6.346,15.674
"Stanford","San Diego State",FALSE,95.982,10.354,106.336
"Stanford","San Jose State",FALSE,1.998,NA,1.998
"Stanford","South Alabama",FALSE,NA,NA,0
"Stanford","South Carolina",FALSE,2.664,1.336,4
"Stanford","Southern Miss",FALSE,1.666,NA,1.666
"Stanford","Stanford",TRUE,833.004,19.706,852.71
"Stanford","Syracuse",FALSE,4,2.338,6.338
"Stanford","TCU",FALSE,8.664,24.382,33.046
"Stanford","Temple",FALSE,4.998,1.336,6.334
"Stanford","Tennessee",FALSE,4.332,1.336,5.668
"Stanford","Texas",FALSE,4.664,7.348,12.012
"Stanford","Texas A&M",FALSE,5.664,3.34,9.004
"Stanford","Texas State",FALSE,2.666,0.334,3
"Stanford","Texas Tech",FALSE,5.998,3.34,9.338
"Stanford","Toledo",FALSE,0.666,1.67,2.336
"Stanford","Troy",FALSE,3.332,5.01,8.342
"Stanford","Tulane",FALSE,2.998,0.668,3.666
"Stanford","Tulsa",FALSE,1.666,0.668,2.334
"Stanford","UAB",FALSE,NA,0.334,0.334
"Stanford","UCF",FALSE,11.992,6.68,18.672
"Stanford","UCLA",FALSE,137.948,4.342,142.29
"Stanford","UNLV",FALSE,4.664,0.668,5.332
"Stanford","USC",FALSE,103.63,5.678,109.308
"Stanford","USF",FALSE,5.998,2.004,8.002
"Stanford","UTEP",FALSE,1,0.334,1.334
"Stanford","UTSA",FALSE,1,0.334,1.334
"Stanford","Utah",FALSE,57.3,8.35,65.65
"Stanford","Utah State",FALSE,5.332,0.668,6
"Stanford","Vanderbilt",FALSE,3.998,0.668,4.666
"Stanford","Virginia",FALSE,2,1.67,3.67
"Stanford","Virginia Tech",FALSE,4.664,5.01,9.674
"Stanford","Wake Forest",FALSE,8.33,0.334,8.664
"Stanford","Washington",FALSE,87.956,10.354,98.31
"Stanford","Washington State",FALSE,50.308,2.004,52.312
"Stanford","West Virginia",FALSE,12.662,7.348,20.01
"Stanford","Western Kentucky",FALSE,1.666,NA,1.666
"Stanford","Western Michigan",FALSE,3.332,1.336,4.668
"Stanford","Wisconsin",FALSE,2.664,5.01,7.674
"Stanford","Wyoming",FALSE,4.998,NA,4.998
"Syracuse","Air Force",FALSE,1.666,9.352,11.018
"Syracuse","Akron",FALSE,1.998,1.002,3
"Syracuse","Alabama",FALSE,35.996,5.01,41.006
"Syracuse","Appalachian State",FALSE,3.332,3.006,6.338
"Syracuse","Arizona",FALSE,1,5.678,6.678
"Syracuse","Arizona State",FALSE,2.332,4.676,7.008
"Syracuse","Arkansas",FALSE,4,NA,4
"Syracuse","Arkansas State",FALSE,0.666,2.004,2.67
"Syracuse","Army",FALSE,6.998,6.012,13.01
"Syracuse","Auburn",FALSE,10.332,2.672,13.004
"Syracuse","BYU",FALSE,3,4.676,7.676
"Syracuse","Ball State",FALSE,5,2.004,7.004
"Syracuse","Baylor",FALSE,7.666,2.004,9.67
"Syracuse","Boise State",FALSE,5,53.106,58.106
"Syracuse","Boston College",FALSE,188.662,8.016,196.678
"Syracuse","Bowling Green",FALSE,2.666,1.67,4.336
"Syracuse","Buffalo",FALSE,34.324,22.712,57.036
"Syracuse","California",FALSE,1,2.338,3.338
"Syracuse","Central Michigan",FALSE,2,2.338,4.338
"Syracuse","Charlotte",FALSE,2,NA,2
"Syracuse","Cincinnati",FALSE,12.664,2.672,15.336
"Syracuse","Clemson",FALSE,104.66,5.678,110.338
"Syracuse","Coastal Carolina",FALSE,NA,NA,0
"Syracuse","Colorado",FALSE,1.666,5.01,6.676
"Syracuse","Colorado State",FALSE,1,12.024,13.024
"Syracuse","Connecticut",FALSE,83.324,9.018,92.342
"Syracuse","Duke",FALSE,6.332,4.342,10.674
"Syracuse","East Carolina",FALSE,1,NA,1
"Syracuse","Eastern Michigan",FALSE,5.666,3.34,9.006
"Syracuse","FIU",FALSE,NA,0.334,0.334
"Syracuse","Florida",FALSE,12,8.35,20.35
"Syracuse","Florida Atlantic",FALSE,0.666,NA,0.666
"Syracuse","Florida State",FALSE,77.66,8.35,86.01
"Syracuse","Fresno State",FALSE,0.666,13.36,14.026
"Syracuse","Georgia",FALSE,15.666,5.344,21.01
"Syracuse","Georgia Southern",FALSE,3,0.334,3.334
"Syracuse","Georgia State",FALSE,2,NA,2
"Syracuse","Georgia Tech",FALSE,3.666,3.34,7.006
"Syracuse","Hawai'i",FALSE,3,3.34,6.34
"Syracuse","Houston",FALSE,3,5.678,8.678
"Syracuse","Illinois",FALSE,7.33,7.682,15.012
"Syracuse","Indiana",FALSE,3,4.342,7.342
"Syracuse","Iowa",FALSE,3.666,1.336,5.002
"Syracuse","Iowa State",FALSE,7,12.692,19.692
"Syracuse","Kansas",FALSE,7.332,3.006,10.338
"Syracuse","Kansas State",FALSE,3.666,5.344,9.01
"Syracuse","Kent State",FALSE,5.666,2.004,7.67
"Syracuse","Kentucky",FALSE,22.332,3.34,25.672
"Syracuse","LSU",FALSE,26.998,3.674,30.672
"Syracuse","Liberty",FALSE,NA,0.668,0.668
"Syracuse","Louisiana Monroe",FALSE,NA,NA,0
"Syracuse","Louisiana Tech",FALSE,0.666,4.342,5.008
"Syracuse","Louisiana-Lafayette",FALSE,NA,NA,0
"Syracuse","Louisville",FALSE,144.994,9.018,154.012
"Syracuse","Marshall",FALSE,3,6.012,9.012
"Syracuse","Maryland",FALSE,14.662,5.344,20.006
"Syracuse","Memphis",FALSE,2,5.01,7.01
"Syracuse","Miami",FALSE,16.666,3.006,19.672
"Syracuse","Miami (OH)",FALSE,3,12.024,15.024
"Syracuse","Michigan",FALSE,67.328,7.682,75.01
"Syracuse","Michigan State",FALSE,7,11.69,18.69
"Syracuse","Middle Tennessee",FALSE,NA,0.668,0.668
"Syracuse","Minnesota",FALSE,6.666,3.006,9.672
"Syracuse","Mississippi State",FALSE,5.332,7.682,13.014
"Syracuse","Missouri",FALSE,9.666,5.344,15.01
"Syracuse","NC State",FALSE,152.66,17.368,170.028
"Syracuse","Navy",FALSE,5.332,10.354,15.686
"Syracuse","Nebraska",FALSE,4.666,3.34,8.006
"Syracuse","Nevada",FALSE,NA,14.028,14.028
"Syracuse","New Mexico",FALSE,NA,0.334,0.334
"Syracuse","New Mexico State",FALSE,NA,0.334,0.334
"Syracuse","North Carolina",FALSE,106.998,12.358,119.356
"Syracuse","North Texas",FALSE,2,1.002,3.002
"Syracuse","Northern Illinois",FALSE,7.664,5.01,12.674
"Syracuse","Northwestern",FALSE,6,4.676,10.676
"Syracuse","Notre Dame",FALSE,93.994,13.026,107.02
"Syracuse","Ohio",FALSE,1.666,2.338,4.004
"Syracuse","Ohio State",FALSE,14.662,10.02,24.682
"Syracuse","Oklahoma",FALSE,31.996,2.338,34.334
"Syracuse","Oklahoma State",FALSE,7.332,44.756,52.088
"Syracuse","Old Dominion",FALSE,3,1.67,4.67
"Syracuse","Ole Miss",FALSE,7,4.008,11.008
"Syracuse","Oregon",FALSE,5.666,3.34,9.006
"Syracuse","Oregon State",FALSE,5,0.334,5.334
"Syracuse","Penn State",FALSE,24.328,15.698,40.026
"Syracuse","Pittsburgh",FALSE,195.982,22.044,218.026
"Syracuse","Purdue",FALSE,9,4.676,13.676
"Syracuse","Rice",FALSE,NA,NA,0
"Syracuse","Rutgers",FALSE,42.998,3.006,46.004
"Syracuse","SMU",FALSE,6.332,3.674,10.006
"Syracuse","San Diego State",FALSE,3,6.68,9.68
"Syracuse","San Jose State",FALSE,1,NA,1
"Syracuse","South Alabama",FALSE,1,10.354,11.354
"Syracuse","South Carolina",FALSE,8,3.674,11.674
"Syracuse","Southern Miss",FALSE,NA,0.334,0.334
"Syracuse","Stanford",FALSE,6.998,1.67,8.668
"Syracuse","Syracuse",TRUE,1408.252,95.524,1503.776
"Syracuse","TCU",FALSE,5.666,6.012,11.678
"Syracuse","Temple",FALSE,5.666,5.678,11.344
"Syracuse","Tennessee",FALSE,8,2.004,10.004
"Syracuse","Texas",FALSE,16.666,7.014,23.68
"Syracuse","Texas A&M",FALSE,13,2.338,15.338
"Syracuse","Texas State",FALSE,NA,0.668,0.668
"Syracuse","Texas Tech",FALSE,8.666,4.676,13.342
"Syracuse","Toledo",FALSE,3,1.002,4.002
"Syracuse","Troy",FALSE,2.666,5.344,8.01
"Syracuse","Tulane",FALSE,2.332,0.668,3
"Syracuse","Tulsa",FALSE,2,0.334,2.334
"Syracuse","UAB",FALSE,2,1.002,3.002
"Syracuse","UCF",FALSE,17.332,6.68,24.012
"Syracuse","UCLA",FALSE,3.666,6.346,10.012
"Syracuse","UNLV",FALSE,NA,4.008,4.008
"Syracuse","USC",FALSE,9.996,4.676,14.672
"Syracuse","USF",FALSE,1,2.672,3.672
"Syracuse","UTEP",FALSE,1,NA,1
"Syracuse","UTSA",FALSE,NA,NA,0
"Syracuse","Utah",FALSE,4,3.006,7.006
"Syracuse","Utah State",FALSE,2,8.35,10.35
"Syracuse","Vanderbilt",FALSE,5,3.34,8.34
"Syracuse","Virginia",FALSE,5.332,0.334,5.666
"Syracuse","Virginia Tech",FALSE,12.666,12.358,25.024
"Syracuse","Wake Forest",FALSE,262.992,13.36,276.352
"Syracuse","Washington",FALSE,12.666,7.014,19.68
"Syracuse","Washington State",FALSE,1,4.342,5.342
"Syracuse","West Virginia",FALSE,39.996,9.352,49.348
"Syracuse","Western Kentucky",FALSE,1,0.334,1.334
"Syracuse","Western Michigan",FALSE,85.662,4.676,90.338
"Syracuse","Wisconsin",FALSE,8,3.674,11.674
"Syracuse","Wyoming",FALSE,2,7.682,9.682
"TCU","Air Force",FALSE,7.33,0.334,7.664
"TCU","Akron",FALSE,3.666,3.006,6.672
"TCU","Alabama",FALSE,15.66,3.34,19
"TCU","Appalachian State",FALSE,5.666,1.002,6.668
"TCU","Arizona",FALSE,13.332,0.334,13.666
"TCU","Arizona State",FALSE,11.998,1.67,13.668
"TCU","Arkansas",FALSE,13.662,0.334,13.996
"TCU","Arkansas State",FALSE,1.332,0.334,1.666
"TCU","Army",FALSE,17.994,0.668,18.662
"TCU","Auburn",FALSE,11.994,3.34,15.334
"TCU","BYU",FALSE,16.33,1.002,17.332
"TCU","Ball State",FALSE,NA,NA,0
"TCU","Baylor",FALSE,107.622,9.018,116.64
"TCU","Boise State",FALSE,6.996,0.668,7.664
"TCU","Boston College",FALSE,4.666,2.004,6.67
"TCU","Bowling Green",FALSE,2,0.334,2.334
"TCU","Buffalo",FALSE,4.998,NA,4.998
"TCU","California",FALSE,8.662,1.336,9.998
"TCU","Central Michigan",FALSE,8.996,0.668,9.664
"TCU","Charlotte",FALSE,3,0.334,3.334
"TCU","Cincinnati",FALSE,5.666,NA,5.666
"TCU","Clemson",FALSE,21.998,2.004,24.002
"TCU","Coastal Carolina",FALSE,2,NA,2
"TCU","Colorado",FALSE,6.666,2.004,8.67
"TCU","Colorado State",FALSE,9.664,0.668,10.332
"TCU","Connecticut",FALSE,1.666,0.334,2
"TCU","Duke",FALSE,5.666,1.002,6.668
"TCU","East Carolina",FALSE,NA,0.334,0.334
"TCU","Eastern Michigan",FALSE,4.666,0.334,5
"TCU","FIU",FALSE,1.666,NA,1.666
"TCU","Florida",FALSE,9.664,1.336,11
"TCU","Florida Atlantic",FALSE,NA,NA,0
"TCU","Florida State",FALSE,12.666,1.336,14.002
"TCU","Fresno State",FALSE,4.998,0.668,5.666
"TCU","Georgia",FALSE,14.662,5.01,19.672
"TCU","Georgia Southern",FALSE,1.666,NA,1.666
"TCU","Georgia State",FALSE,3.666,NA,3.666
"TCU","Georgia Tech",FALSE,4,3.34,7.34
"TCU","Hawai'i",FALSE,9.662,1.336,10.998
"TCU","Houston",FALSE,12.33,0.334,12.664
"TCU","Illinois",FALSE,7.664,1.002,8.666
"TCU","Indiana",FALSE,4.332,5.344,9.676
"TCU","Iowa",FALSE,6.998,1.67,8.668
"TCU","Iowa State",FALSE,85.306,2.004,87.31
"TCU","Kansas",FALSE,89.31,5.344,94.654
"TCU","Kansas State",FALSE,74.63,5.01,79.64
"TCU","Kent State",FALSE,2,NA,2
"TCU","Kentucky",FALSE,10.998,11.356,22.354
"TCU","LSU",FALSE,16.662,3.34,20.002
"TCU","Liberty",FALSE,3.664,2.338,6.002
"TCU","Louisiana Monroe",FALSE,NA,NA,0
"TCU","Louisiana Tech",FALSE,9.664,NA,9.664
"TCU","Louisiana-Lafayette",FALSE,NA,NA,0
"TCU","Louisville",FALSE,9.664,2.338,12.002
"TCU","Marshall",FALSE,3.332,NA,3.332
"TCU","Maryland",FALSE,18.33,3.006,21.336
"TCU","Memphis",FALSE,12.33,0.668,12.998
"TCU","Miami",FALSE,2.666,2.338,5.004
"TCU","Miami (OH)",FALSE,1.666,NA,1.666
"TCU","Michigan",FALSE,26.662,2.338,29
"TCU","Michigan State",FALSE,5.998,4.342,10.34
"TCU","Middle Tennessee",FALSE,1.666,NA,1.666
"TCU","Minnesota",FALSE,13.33,5.344,18.674
"TCU","Mississippi State",FALSE,14.33,1.336,15.666
"TCU","Missouri",FALSE,11.326,4.008,15.334
"TCU","NC State",FALSE,4.666,10.688,15.354
"TCU","Navy",FALSE,10.998,4.342,15.34
"TCU","Nebraska",FALSE,17.662,14.028,31.69
"TCU","Nevada",FALSE,1.332,0.334,1.666
"TCU","New Mexico",FALSE,9.33,0.668,9.998
"TCU","New Mexico State",FALSE,6.998,1.336,8.334
"TCU","North Carolina",FALSE,12.33,7.014,19.344
"TCU","North Texas",FALSE,9.664,3.006,12.67
"TCU","Northern Illinois",FALSE,3.666,NA,3.666
"TCU","Northwestern",FALSE,9.666,2.004,11.67
"TCU","Notre Dame",FALSE,16.332,3.006,19.338
"TCU","Ohio",FALSE,3.332,0.334,3.666
"TCU","Ohio State",FALSE,51.32,1.67,52.99
"TCU","Oklahoma",FALSE,55.654,4.008,59.662
"TCU","Oklahoma State",FALSE,96.312,3.674,99.986
"TCU","Old Dominion",FALSE,1,1.002,2.002
"TCU","Ole Miss",FALSE,16.66,1.002,17.662
"TCU","Oregon",FALSE,4.666,0.334,5
"TCU","Oregon State",FALSE,1.666,NA,1.666
"TCU","Penn State",FALSE,5.332,3.006,8.338
"TCU","Pittsburgh",FALSE,5.666,3.006,8.672
"TCU","Purdue",FALSE,14.328,6.68,21.008
"TCU","Rice",FALSE,3.332,1.67,5.002
"TCU","Rutgers",FALSE,9.328,NA,9.328
"TCU","SMU",FALSE,60.32,2.672,62.992
"TCU","San Diego State",FALSE,3.332,0.334,3.666
"TCU","San Jose State",FALSE,NA,NA,0
"TCU","South Alabama",FALSE,0.666,NA,0.666
"TCU","South Carolina",FALSE,6,2.004,8.004
"TCU","Southern Miss",FALSE,1.666,NA,1.666
"TCU","Stanford",FALSE,49.99,4.008,53.998
"TCU","Syracuse",FALSE,20.666,1.67,22.336
"TCU","TCU",TRUE,684.17,13.026,697.196
"TCU","Temple",FALSE,11.664,NA,11.664
"TCU","Tennessee",FALSE,6.996,0.668,7.664
"TCU","Texas",FALSE,78.646,18.37,97.016
"TCU","Texas A&M",FALSE,30.994,2.672,33.666
"TCU","Texas State",FALSE,4.332,NA,4.332
"TCU","Texas Tech",FALSE,54.648,1.67,56.318
"TCU","Toledo",FALSE,NA,NA,0
"TCU","Troy",FALSE,5.666,0.334,6
"TCU","Tulane",FALSE,8.666,NA,8.666
"TCU","Tulsa",FALSE,4.664,1.336,6
"TCU","UAB",FALSE,4.332,0.668,5
"TCU","UCF",FALSE,25.99,1.67,27.66
"TCU","UCLA",FALSE,11.33,NA,11.33
"TCU","UNLV",FALSE,4.662,NA,4.662
